Source,Target,Type,Id,Label,timeset,Weight,action
444,4,Directed,3740,text_reply,,1,text_reply
334,181,Directed,3741,text_reply,,2,text_reply
338,207,Directed,3743,text_reply,,1,text_reply
262,16,Directed,3744,text_reply,,1,text_reply
162,338,Directed,3745,text_reply,,1,text_reply
338,162,Directed,3746,text_reply,,1,text_reply
276,4,Directed,3747,text_reply,,1,text_reply
120,4,Directed,3748,text_reply,,1,text_reply
344,196,Directed,3749,text_reply,,1,text_reply
26,444,Directed,3751,text_reply,,1,text_reply
488,26,Directed,3752,text_reply,,1,text_reply
328,152,Directed,3753,invite_members,,1,invite_members
136,488,Directed,3754,text_reply,,1,text_reply
417,423,Directed,3755,invite_members,,1,invite_members
314,207,Directed,3756,text_reply,,1,text_reply
234,223,Directed,3757,invite_members,,1,invite_members
340,176,Directed,3758,text_reply,,1,text_reply
26,194,Directed,3759,text_reply,,1,text_reply
303,26,Directed,3760,text_reply,,1,text_reply
273,194,Directed,3761,text_reply,,1,text_reply
429,273,Directed,3763,text_reply,,1,text_reply
26,162,Directed,3764,text_reply,,1,text_reply
470,181,Directed,3766,text_reply,,1,text_reply
300,162,Directed,3767,text_reply,,2,text_reply
82,376,Directed,3768,text_reply,,1,text_reply
104,82,Directed,3769,text_reply,,1,text_reply
162,300,Directed,3770,text_reply,,1,text_reply
376,82,Directed,3772,text_reply,,1,text_reply
444,212,Directed,3773,text_reply,,1,text_reply
120,212,Directed,3774,text_reply,,1,text_reply
97,338,Directed,3775,text_reply,,1,text_reply
181,87,Directed,3776,text_reply,,5,text_reply
87,181,Directed,3777,text_reply,,5,text_reply
276,105,Directed,3779,text_reply,,1,text_reply
181,435,Directed,3780,text_reply,,1,text_reply
26,92,Directed,3781,text_reply,,1,text_reply
106,239,Directed,3783,text_reply,,1,text_reply
239,106,Directed,3784,text_reply,,1,text_reply
239,194,Directed,3785,text_reply,,1,text_reply
351,262,Directed,3786,text_reply,,1,text_reply
107,351,Directed,3787,text_reply,,2,text_reply
140,415,Directed,3788,text_reply,,1,text_reply
181,251,Directed,3789,text_reply,,1,text_reply
212,242,Directed,3790,text_reply,,1,text_reply
54,109,Directed,3791,text_reply,,1,text_reply
351,109,Directed,3792,text_reply,,1,text_reply
218,248,Directed,3793,invite_members,,1,invite_members
440,85,Directed,3794,text_reply,,2,text_reply
54,444,Directed,3796,text_reply,,1,text_reply
444,54,Directed,3797,text_reply,,1,text_reply
107,314,Directed,3798,text_reply,,1,text_reply
300,107,Directed,3799,text_reply,,1,text_reply
435,107,Directed,3800,text_reply,,1,text_reply
303,107,Directed,3801,text_reply,,1,text_reply
314,107,Directed,3803,text_reply,,1,text_reply
340,470,Directed,3804,text_reply,,1,text_reply
470,340,Directed,3805,text_reply,,2,text_reply
85,340,Directed,3807,text_reply,,1,text_reply
340,85,Directed,3808,text_reply,,2,text_reply
276,340,Directed,3809,text_reply,,3,text_reply
340,276,Directed,3810,text_reply,,2,text_reply
276,85,Directed,3813,text_reply,,1,text_reply
85,276,Directed,3814,text_reply,,2,text_reply
236,239,Directed,3817,text_reply,,1,text_reply
239,236,Directed,3818,text_reply,,1,text_reply
418,239,Directed,3819,text_reply,,1,text_reply
303,418,Directed,3820,text_reply,,1,text_reply
300,262,Directed,3821,text_reply,,1,text_reply
262,300,Directed,3822,text_reply,,2,text_reply
239,418,Directed,3823,text_reply,,1,text_reply
431,217,Directed,3824,invite_members,,1,invite_members
3,341,Directed,3825,text_reply,,1,text_reply
376,341,Directed,3827,text_reply,,1,text_reply
176,341,Directed,3828,text_reply,,1,text_reply
50,176,Directed,3829,text_reply,,1,text_reply
176,50,Directed,3830,text_reply,,1,text_reply
313,297,Directed,3833,text_reply,,2,text_reply
313,273,Directed,3834,text_reply,,2,text_reply
400,121,Directed,3836,invite_members,,1,invite_members
176,225,Directed,3837,text_reply,,1,text_reply
263,225,Directed,3838,text_reply,,2,text_reply
197,176,Directed,3840,text_reply,,1,text_reply
225,263,Directed,3841,text_reply,,1,text_reply
263,197,Directed,3842,text_reply,,1,text_reply
197,263,Directed,3843,text_reply,,1,text_reply
